Id_cost,governorate,city,category,item,avg_price_egp,min_price_egp,max_price_egp
954,Red Sea,Hurghada,Rent Per Month,1 Bedroom Apartment in City Centre,11477.93,6000,20000
955,Red Sea,Hurghada,Rent Per Month,1 Bedroom Apartment Outside of City Centre,6233.8,5000,10548.94
956,Red Sea,Hurghada,Rent Per Month,3 Bedroom Apartment in City Centre,12653.55,4500,18460.64
957,Red Sea,Hurghada,Rent Per Month,3 Bedroom Apartment Outside of City Centre,24411.7,10000,35000
958,Red Sea,Hurghada,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,28607.8,15823.41,35000
959,Red Sea,Hurghada,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,32124.12,26372.35,40000
960,Red Sea,Hurghada,Salaries And Financing,Average Monthly Net Salary (After Tax),8000,,
961,Cairo,Cairo,Restaurants,Meal at an Inexpensive Restaurant,200,120,500
962,Cairo,Cairo,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800,500,1500
963,Cairo,Cairo,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),250,200,250
964,Cairo,Cairo,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60,110
965,Cairo,Cairo,Restaurants,Imported Beer (0.33 Liter Bottle),150,90,200
966,Cairo,Cairo,Restaurants,Cappuccino (Regular Size),64.12,30,120
967,Cairo,Cairo,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15,20
968,Cairo,Cairo,Restaurants,Bottled Water (0.33 Liter),6.53,5,10
969,Cairo,Cairo,Markets,"Milk (Regular, 1 Liter)",32,32,50
970,Cairo,Cairo,Markets,Fresh White Bread (500 g Loaf),10,10,120
971,Cairo,Cairo,Markets,White Rice (1 kg),33.52,26,40
972,Cairo,Cairo,Markets,"Eggs (12, Large Size)",61.17,36,72
973,Cairo,Cairo,Markets,Local Cheese (1 kg),75,75,400
974,Cairo,Cairo,Markets,Chicken Fillets (1 kg),160,160,250
975,Cairo,Cairo,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),350,350,500
976,Cairo,Cairo,Markets,Apples (1 kg),72.11,40,90
977,Cairo,Cairo,Markets,Bananas (1 kg),25,25,50
978,Cairo,Cairo,Markets,Oranges (1 kg),20,10,35
979,Cairo,Cairo,Markets,Tomatoes (1 kg),10,10,25
980,Cairo,Cairo,Markets,Potatoes (1 kg),17.08,7,30
981,Cairo,Cairo,Markets,Onions (1 kg),18.57,10,35
982,Cairo,Cairo,Markets,Lettuce (1 Head),5,5,30
983,Cairo,Cairo,Markets,Bottled Water (1.5 Liter),10,8,12
984,Cairo,Cairo,Markets,Bottle of Wine (Mid-Range),100,100,500
985,Cairo,Cairo,Markets,Domestic Beer (0.5 Liter Bottle),66,60,90
986,Cairo,Cairo,Markets,Imported Beer (0.33 Liter Bottle),100,45,160
987,Cairo,Cairo,Markets,"Cigarettes (Pack of 20, Marlboro)",90,80,150
988,Cairo,Cairo,Transportation,One-Way Ticket (Local Transport),12,,
989,Cairo,Cairo,Transportation,Monthly Public Transport Pass (Regular Price),750,,
990,Cairo,Cairo,Transportation,Taxi Start (Standard Tariff),12,12,50
991,Cairo,Cairo,Transportation,Taxi 1 km (Standard Tariff),22.5,10,30
992,Cairo,Cairo,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100,70,100
993,Cairo,Cairo,Transportation,Gasoline (1 Liter),12,12,24
994,Cairo,Cairo,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,1690000,1800000
995,Cairo,Cairo,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1506250,1200000,1700000
996,Cairo,Cairo,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,1000
997,Cairo,Cairo,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,500
998,Cairo,Cairo,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",533.64,250,1000
999,Cairo,Cairo,Sports And Leisure,Monthly Fitness Club Membership,1000,,
1000,Cairo,Cairo,Sports And Leisure,Cinema Ticket (International Release),150,100,150
1001,Cairo,Cairo,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",1200,1200,5000
1002,Cairo,Cairo,Childcare,"International Primary School, Annual Tuition per Child",50000,50000,308661.93
1003,Cairo,Cairo,Clothing And Shoes,Jeans (Levi's 501 or Similar),800,600,3000
1004,Cairo,Cairo,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),1000,800,4000
1005,Cairo,Cairo,Clothing And Shoes,Nike Running Shoes (Mid-Range),6545.45,3500,12000
1006,Cairo,Cairo,Clothing And Shoes,Men's Leather Business Shoes,2877.78,700,5000
1007,Cairo,Cairo,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,10000,,
1008,Cairo,Cairo,Salaries And Financing,Average Monthly Net Salary (After Tax),5000,,
1009,Cairo,Cairo,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14,24
1010,Ismailia,Ismailia,Restaurants,Meal at an Inexpensive Restaurant,175,60,500
1011,Ismailia,Ismailia,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",800,500,1500
1012,Ismailia,Ismailia,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),200,200,250
1013,Ismailia,Ismailia,Restaurants,Domestic Draft Beer (0.5 Liter),72.5,60,110
1014,Ismailia,Ismailia,Restaurants,Imported Beer (0.33 Liter Bottle),100,90,200
1015,Ismailia,Ismailia,Restaurants,Cappuccino (Regular Size),56.67,30,120
1016,Ismailia,Ismailia,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",16.38,15,20
1017,Ismailia,Ismailia,Restaurants,Bottled Water (0.33 Liter),6.53,5,10
1018,Ismailia,Ismailia,Markets,"Milk (Regular, 1 Liter)",43.93,35,50
1019,Ismailia,Ismailia,Markets,Fresh White Bread (500 g Loaf),20,20,120
1020,Ismailia,Ismailia,Markets,White Rice (1 kg),31.67,25,40
1021,Ismailia,Ismailia,Markets,"Eggs (12, Large Size)",61.17,36,72
1022,Ismailia,Ismailia,Markets,Local Cheese (1 kg),193.33,80,400
1023,Ismailia,Ismailia,Markets,Chicken Fillets (1 kg),220,150,290
1024,Ismailia,Ismailia,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),383.33,350,500
1025,Ismailia,Ismailia,Markets,Apples (1 kg),72.11,40,110
1026,Ismailia,Ismailia,Markets,Bananas (1 kg),28.33,20,50
1027,Ismailia,Ismailia,Markets,Oranges (1 kg),21.67,10,35
1028,Ismailia,Ismailia,Markets,Tomatoes (1 kg),17.04,10,25
1029,Ismailia,Ismailia,Markets,Potatoes (1 kg),17.08,7,30
1030,Ismailia,Ismailia,Markets,Onions (1 kg),18.57,10,30
1031,Ismailia,Ismailia,Markets,Lettuce (1 Head),12,5,30
1032,Ismailia,Ismailia,Markets,Bottled Water (1.5 Liter),10,8,12
1033,Ismailia,Ismailia,Markets,Bottle of Wine (Mid-Range),300,150,500
1034,Ismailia,Ismailia,Markets,Domestic Beer (0.5 Liter Bottle),55,50,90
1035,Ismailia,Ismailia,Markets,Imported Beer (0.33 Liter Bottle),100,45,160
1036,Ismailia,Ismailia,Markets,"Cigarettes (Pack of 20, Marlboro)",100,70,150
1037,Ismailia,Ismailia,Transportation,One-Way Ticket (Local Transport),13,6,20
1038,Ismailia,Ismailia,Transportation,Monthly Public Transport Pass (Regular Price),200,,
1039,Ismailia,Ismailia,Transportation,Taxi Start (Standard Tariff),20,12,50
1040,Ismailia,Ismailia,Transportation,Taxi 1 km (Standard Tariff),22.5,10,30
1041,Ismailia,Ismailia,Transportation,Taxi 1 Hour Waiting (Standard Tariff),100,70,500
1042,Ismailia,Ismailia,Transportation,Gasoline (1 Liter),19.03,15,24
1043,Ismailia,Ismailia,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1500000,1500000,1800000
1044,Ismailia,Ismailia,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),800000,800000,1700000
1045,Ismailia,Ismailia,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",669.6,470,1758.62
1046,Ismailia,Ismailia,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",335.79,150,1200
1047,Ismailia,Ismailia,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",400,200,1000
1048,Ismailia,Ismailia,Sports And Leisure,Monthly Fitness Club Membership,533.33,400,700
1049,Ismailia,Ismailia,Sports And Leisure,"Tennis Court Rental (1 Hour, Weekend)",1000,,
1050,Ismailia,Ismailia,Sports And Leisure,Cinema Ticket (International Release),100,50,150
1051,Ismailia,Ismailia,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",3500,2000,5000
1052,Ismailia,Ismailia,Childcare,"International Primary School, Annual Tuition per Child",62500,25000,308661.93
1053,Ismailia,Ismailia,Clothing And Shoes,Jeans (Levi's 501 or Similar),700,300,3000
1054,Ismailia,Ismailia,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),500,500,4000
1055,Ismailia,Ismailia,Clothing And Shoes,Nike Running Shoes (Mid-Range),6545.45,3500,12000
1056,Ismailia,Ismailia,Clothing And Shoes,Men's Leather Business Shoes,1500,700,5000
1057,Ismailia,Ismailia,Rent Per Month,1 Bedroom Apartment in City Centre,4166.67,3500,5000
1058,Ismailia,Ismailia,Rent Per Month,1 Bedroom Apartment Outside of City Centre,1666.67,1000,2000
1059,Ismailia,Ismailia,Rent Per Month,3 Bedroom Apartment in City Centre,6500,5000,7500
1060,Ismailia,Ismailia,Rent Per Month,3 Bedroom Apartment Outside of City Centre,4000,3000,5000
1061,Ismailia,Ismailia,Buy Apartment Price,Price per Square Meter to Buy Apartment in City Centre,25000,,
1062,Ismailia,Ismailia,Buy Apartment Price,Price per Square Meter to Buy Apartment Outside of Centre,7000,4000,10000
1063,Ismailia,Ismailia,Salaries And Financing,Average Monthly Net Salary (After Tax),5500,,
1064,Ismailia,Ismailia,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20.5,14,24
1065,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Meal at an Inexpensive Restaurant,160,100,300
1066,Kafr El Sheikh,Kafr El Sheikh,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",450,450,3955.85
1067,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),170,170,300
1068,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Domestic Draft Beer (0.5 Liter),77.5,50,150
1069,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Imported Beer (0.33 Liter Bottle),65,65,210
1070,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Cappuccino (Regular Size),50,30,150
1071,Kafr El Sheikh,Kafr El Sheikh,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",17,15,30
1072,Kafr El Sheikh,Kafr El Sheikh,Restaurants,Bottled Water (0.33 Liter),4,4,10
1073,Kafr El Sheikh,Kafr El Sheikh,Markets,"Milk (Regular, 1 Liter)",35,30,67
1074,Kafr El Sheikh,Kafr El Sheikh,Markets,Fresh White Bread (500 g Loaf),25,10,55
1075,Kafr El Sheikh,Kafr El Sheikh,Markets,White Rice (1 kg),35.12,23,50
1076,Kafr El Sheikh,Kafr El Sheikh,Markets,"Eggs (12, Large Size)",72,60,84
1077,Kafr El Sheikh,Kafr El Sheikh,Markets,Local Cheese (1 kg),135,50,200
1078,Kafr El Sheikh,Kafr El Sheikh,Markets,Chicken Fillets (1 kg),200,170,249
1079,Kafr El Sheikh,Kafr El Sheikh,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),410.83,350,495
1080,Kafr El Sheikh,Kafr El Sheikh,Markets,Apples (1 kg),60,30,100
1081,Kafr El Sheikh,Kafr El Sheikh,Markets,Bananas (1 kg),30,25,50
1082,Kafr El Sheikh,Kafr El Sheikh,Markets,Oranges (1 kg),21.67,10,30
1083,Kafr El Sheikh,Kafr El Sheikh,Markets,Tomatoes (1 kg),17.67,5,40
1084,Kafr El Sheikh,Kafr El Sheikh,Markets,Potatoes (1 kg),24,10,35
1085,Kafr El Sheikh,Kafr El Sheikh,Markets,Onions (1 kg),25,15,30
1086,Kafr El Sheikh,Kafr El Sheikh,Markets,Lettuce (1 Head),12.4,5,24
1087,Kafr El Sheikh,Kafr El Sheikh,Markets,Bottled Water (1.5 Liter),10,7,15
1088,Kafr El Sheikh,Kafr El Sheikh,Markets,Bottle of Wine (Mid-Range),225,200,280
1089,Kafr El Sheikh,Kafr El Sheikh,Markets,Domestic Beer (0.5 Liter Bottle),72.5,55,90
1090,Kafr El Sheikh,Kafr El Sheikh,Markets,Imported Beer (0.33 Liter Bottle),85,85,85
1091,Kafr El Sheikh,Kafr El Sheikh,Markets,"Cigarettes (Pack of 20, Marlboro)",100,80,150
1092,Kafr El Sheikh,Kafr El Sheikh,Transportation,Taxi Start (Standard Tariff),15,15,50
1093,Kafr El Sheikh,Kafr El Sheikh,Transportation,Taxi 1 km (Standard Tariff),15,6,20
1094,Kafr El Sheikh,Kafr El Sheikh,Transportation,Taxi 1 Hour Waiting (Standard Tariff),250,250,250
1095,Kafr El Sheikh,Kafr El Sheikh,Transportation,Gasoline (1 Liter),18.54,13,24
1096,Kafr El Sheikh,Kafr El Sheikh,Transportation,Volkswagen Golf 1.5 (or Equivalent New Compact Car),1690000,1690000,1690000
1097,Kafr El Sheikh,Kafr El Sheikh,Transportation,Toyota Corolla Sedan 1.6 (or Equivalent New Mid-Size Car),1441666.67,1300000,1700000
1098,Kafr El Sheikh,Kafr El Sheikh,Utilities (Monthly),"Basic Utilities for 85 m2 Apartment (Electricity, Heating, Cooling, Water, Garbage)",400,400,1342.11
1099,Kafr El Sheikh,Kafr El Sheikh,Utilities (Monthly),"Mobile Phone Plan (Monthly, with Calls and 10GB+ Data)",403.33,300,500
1100,Kafr El Sheikh,Kafr El Sheikh,Utilities (Monthly),"Broadband Internet (Unlimited Data, 60 Mbps or Higher)",625,250,2000
1101,Kafr El Sheikh,Kafr El Sheikh,Sports And Leisure,Monthly Fitness Club Membership,350,,
1102,Kafr El Sheikh,Kafr El Sheikh,Sports And Leisure,Cinema Ticket (International Release),250,150,350
1103,Kafr El Sheikh,Kafr El Sheikh,Childcare,"Private Full-Day Preschool or Kindergarten, Monthly Fee per Child",4833.33,3000,6000
1104,Kafr El Sheikh,Kafr El Sheikh,Childcare,"International Primary School, Annual Tuition per Child",123750,95000,150000
1105,Kafr El Sheikh,Kafr El Sheikh,Clothing And Shoes,Jeans (Levi's 501 or Similar),500,300,1000
1106,Kafr El Sheikh,Kafr El Sheikh,Clothing And Shoes,Summer Dress in a Chain Store (e.g. Zara or H&M),3125,1500,5000
1107,Kafr El Sheikh,Kafr El Sheikh,Clothing And Shoes,Nike Running Shoes (Mid-Range),4250,2500,15000
1108,Kafr El Sheikh,Kafr El Sheikh,Clothing And Shoes,Men's Leather Business Shoes,1000,1000,5000
1109,Kafr El Sheikh,Kafr El Sheikh,Rent Per Month,1 Bedroom Apartment in City Centre,2500,,
1110,Kafr El Sheikh,Kafr El Sheikh,Rent Per Month,3 Bedroom Apartment in City Centre,10000,,
1111,Kafr El Sheikh,Kafr El Sheikh,Rent Per Month,3 Bedroom Apartment Outside of City Centre,8500,,
1112,Kafr El Sheikh,Kafr El Sheikh,Salaries And Financing,"Annual Mortgage Interest Rate (20-Year Fixed, in %)",20,15,25
1113,Luxor,Luxor,Restaurants,Meal at an Inexpensive Restaurant,200,125,311.01
1114,Luxor,Luxor,Restaurants,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks)",2000,1000,4354.12
1115,Luxor,Luxor,Restaurants,Combo Meal at McDonald's (or Equivalent Fast-Food Meal),195,180,435.41
1116,Luxor,Luxor,Restaurants,Domestic Draft Beer (0.5 Liter),112.2,60,186.61
1117,Luxor,Luxor,Restaurants,Imported Beer (0.33 Liter Bottle),165.8,90,360
1118,Luxor,Luxor,Restaurants,Cappuccino (Regular Size),70,15,200
1119,Luxor,Luxor,Restaurants,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle)",15,15,62.2
1120,Luxor,Luxor,Restaurants,Bottled Water (0.33 Liter),8.74,5,15
1121,Luxor,Luxor,Markets,"Milk (Regular, 1 Liter)",45,45,52.74
1122,Luxor,Luxor,Markets,Fresh White Bread (500 g Loaf),31.22,10,60.66
1123,Luxor,Luxor,Markets,White Rice (1 kg),33.25,23,100
1124,Luxor,Luxor,Markets,"Eggs (12, Large Size)",100.37,64,144
1125,Luxor,Luxor,Markets,Local Cheese (1 kg),155.2,50,400
1126,Luxor,Luxor,Markets,Chicken Fillets (1 kg),300.37,190,400
1127,Luxor,Luxor,Markets,Beef Round or Equivalent Back Leg Red Meat (1 kg),506.86,480,527.45
1128,Luxor,Luxor,Markets,Apples (1 kg),76.33,52.74,86
1129,Luxor,Luxor,Markets,Bananas (1 kg),26.46,15,80
1130,Luxor,Luxor,Markets,Oranges (1 kg),22.33,15.82,25
1131,Luxor,Luxor,Markets,Tomatoes (1 kg),21.25,13,42.2
1132,Luxor,Luxor,Markets,Potatoes (1 kg),18.75,9,30
1133,Luxor,Luxor,Markets,Onions (1 kg),20.2,9,42.2
1134,Luxor,Luxor,Markets,Lettuce (1 Head),14.71,10,15.82
